@relation concentric-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,u}

@data
0.329934,0.667059,u
0.167116,0.17347,m
0.102155,0.221609,m
0.861218,0.823628,m
0.478957,0.960187,m
0.6363,0.36665,u
0.729894,0.838896,m
0.918345,0.716106,m
0.415085,0.640858,u
0.484139,0.136995,m
0.703802,0.735104,m
0.213708,0.660331,m
0.786311,0.560211,u
0.211395,0.541755,u
0.540835,0.321425,u
0.44786,0.729672,u
0.278584,0.326886,u
0.247121,0.282915,m
0.374572,0.08274,m
0.428234,0.771395,u
0.557734,0.289673,u
0.200948,0.817982,m
0.271956,0.697988,m
0.67258,0.169808,m
0.715172,0.531512,u
0.351059,0.050168,m
0.676916,0.7373,u
0.635268,0.883097,m
0.043648,0.349043,m
0.2786,0.559567,u
0.463322,0.771618,u
0.587875,0.507188,u
0.250276,0.484776,u
0.83428,0.518219,m
0.583047,0.765599,u
0.487123,0.923263,m
0.811525,0.187305,m
0.052973,0.533972,m
0.518083,0.74495,u
0.651858,0.9223,m
0.641429,0.819004,m
0.782045,0.139243,m
0.071642,0.339655,m
0.159701,0.823344,m
0.6465,0.192669,m
0.929519,0.561338,m
0.093854,0.767038,m
0.426525,0.245018,u
0.933473,0.484396,m
0.258073,0.576624,u
0.098563,0.414942,m
0.500593,0.04618,m
0.152608,0.811044,m
0.413814,0.684643,u
0.976035,0.492253,m
0.405311,0.673933,u
0.686122,0.043066,m
0.424347,0.26036,u
0.116348,0.45439,m
0.560896,0.534077,u
0.136948,0.54894,m
0.482587,0.654444,u
0.576654,0.085052,m
0.256442,0.723595,m
0.192271,0.819471,m
0.549409,0.041695,m
0.298241,0.449926,u
0.524952,0.345862,u
0.60145,0.963894,m
0.768565,0.463488,u
0.135495,0.734426,m
0.411073,0.85587,m
0.092343,0.706224,m
0.270839,0.455458,u
0.475796,0.175794,m
0.64652,0.067834,m
0.156044,0.836263,m
0.080301,0.281919,m
0.539037,0.431947,u
0.279104,0.933423,m
0.616505,0.041909,m
0.560567,0.789642,u
0.342062,0.65871,u
0.638694,0.302581,u
0.864381,0.36388,m
0.70753,0.285839,u
0.26715,0.62206,u
0.302445,0.561707,u
0.462912,0.903638,m
0.437534,0.032366,m
0.27663,0.39701,u
0.278989,0.441853,u
0.805707,0.210987,m
0.626316,0.456685,u
0.730928,0.463265,u
0.546933,0.760301,u
0.922357,0.756839,m
0.830015,0.808449,m
0.948725,0.687439,m
0.490798,0.028161,m
0.490566,0.495354,u
0.340094,0.661106,u
0.616125,0.391154,u
0.576743,0.125516,m
0.816771,0.606089,m
0.242582,0.208974,m
0.808924,0.51526,m
0.674646,0.673534,u
0.668898,0.126384,m
0.63097,0.131499,m
0.369891,0.258909,u
0.252709,0.622045,u
0.909668,0.291942,m
0.432986,0.834622,m
0.525671,0.075349,m
0.029473,0.429036,m
0.168333,0.844336,m
0.023286,0.421868,m
0.678941,0.829682,m
0.186099,0.214973,m
0.596298,0.046082,m
0.530934,0.079381,m
0.230287,0.173397,m
0.256897,0.933949,m
0.14691,0.696187,m
0.434625,0.737468,u
0.507064,0.179963,m
0.905349,0.682662,m
0.664057,0.535994,u
0.622325,0.298316,u
0.617935,0.699542,u
0.867429,0.523983,m
0.382993,0.791507,m
0.93841,0.408304,m
0.15102,0.155418,m
0.408574,0.741784,u
0.754275,0.570992,u
0.171157,0.64249,m
0.738206,0.803121,m
0.116905,0.412744,m
0.177599,0.45818,m
0.386388,0.979945,m
0.975592,0.641287,m
0.361983,0.353023,u
0.227642,0.37855,u
0.761275,0.553375,u
0.417108,0.900581,m
0.157454,0.808043,m
0.277538,0.063364,m
0.117626,0.286466,m
0.589383,0.117731,m
0.135416,0.706104,m
0.706454,0.126818,m
0.158036,0.841709,m
0.486471,0.44893,u
0.478003,0.888362,m
0.433344,0.251451,u
0.068106,0.650155,m
0.040286,0.495954,m
0.255345,0.282034,m
0.513372,0.967474,m
0.654452,0.617715,u
0.207936,0.197313,m
0.658361,0.887334,m
0.586075,0.74079,u
0.489011,0.408003,u
0.214904,0.796129,m
0.890163,0.701381,m
0.890161,0.231898,m
0.557774,0.694777,u
0.36336,0.484121,u
0.373224,0.043732,m
0.914812,0.456515,m
0.305075,0.522771,u
0.497199,0.962419,m
0.410482,0.458802,u
0.419561,0.27077,u
0.804065,0.368272,m
0.26486,0.300969,m
0.654199,0.259276,u
0.732073,0.675793,u
0.541343,0.575655,u
0.230765,0.143681,m
0.199922,0.17038,m
0.572584,0.177609,m
0.364614,0.716261,u
0.699887,0.738255,m
0.506958,0.979607,m
0.469058,0.009711,m
0.699126,0.823037,m
0.783546,0.364327,m
0.743032,0.288394,m
0.606955,0.256332,u
0.737767,0.646999,u
0.819393,0.650459,m
0.783738,0.136221,m
0.500046,0.936301,m
0.953551,0.578207,m
0.488174,0.252431,u
0.205182,0.827094,m
0.605564,0.624414,u
0.121466,0.402102,m
0.332723,0.422916,u
0.465637,0.43905,u
0.290331,0.880646,m
0.457379,0.049663,m
0.741793,0.679551,m
0.238512,0.841597,m
0.831759,0.258185,m
0.493792,0.700057,u
0.076214,0.339453,m
0.917223,0.246279,m
0.534815,0.735732,u
0.178289,0.39811,m
0.474372,0.953718,m
0.78266,0.821736,m
0.706191,0.679843,u
0.794547,0.156858,m
0.537577,0.14363,m
0.699501,0.197376,m
0.55288,0.899798,m
0.369668,0.85458,m
0.593605,0.542697,u
0.360659,0.321044,u
0.58241,0.152465,m
0.442616,0.068518,m
0.646618,0.658566,u
0.473531,0.913343,m
0.530111,0.853358,m
0.166093,0.473618,m
0.460882,0.515594,u
0.624273,0.282677,u
0.917836,0.600249,m
0.214253,0.553195,u
0.360838,0.434109,u
0.912271,0.513081,m
0.655965,0.315,u
0.840825,0.667125,m
0.721166,0.470373,u
0.840518,0.78777,m
0.540242,0.500815,u
0.598187,0.437556,u
0.249912,0.615186,u
0.612218,0.294403,u
0.588729,0.337844,u
0.506291,0.660401,u
0.769861,0.506228,u
0.564939,0.195009,m
0.698121,0.229329,m
0.737452,0.385815,u
0.871696,0.651228,m
0.237321,0.509383,u
0.363545,0.84478,m
0.690796,0.17856,m
0.971362,0.552376,m
0.521784,0.754726,u
0.9293,0.540501,m
0.510365,0.208615,u
0.367455,0.665438,u
0.724946,0.514511,u
0.497761,0.976081,m
0.126532,0.595409,m
0.215405,0.161417,m
0.964377,0.63013,m
0.799334,0.846398,m
0.641299,0.283484,u
0.469823,0.044572,m
0.823555,0.451349,m
0.495311,0.980173,m
0.304533,0.076673,m
0.567282,0.162624,m
0.524926,0.233878,u
0.914825,0.5238,m
0.702045,0.057133,m
0.250582,0.823919,m
0.061851,0.619396,m
0.354894,0.812137,m
0.349245,0.760205,m
0.725475,0.064899,m
0.653715,0.961053,m
0.52985,0.207523,u
0.398649,0.425152,u
0.865688,0.715753,m
0.810743,0.807536,m
0.18311,0.131666,m
0.279786,0.929333,m
0.344983,0.061414,m
0.194877,0.300098,m
0.906406,0.47366,m
0.451555,0.045974,m
0.25479,0.352757,u
0.600154,0.231463,u
0.357535,0.707524,u
0.972018,0.502585,m
0.879111,0.231034,m
0.465409,0.144802,m
0.210312,0.762225,m
0.901121,0.249333,m
0.536462,0.067132,m
0.751732,0.297208,m
0.648614,0.500777,u
0.195253,0.527847,m
0.858685,0.478317,m
0.206275,0.874825,m
0.968518,0.674008,m
0.253633,0.800281,m
0.488384,0.323133,u
0.71026,0.799043,m
0.405495,0.72924,u
0.5541,0.614414,u
0.768508,0.65128,m
0.697595,0.309754,u
0.940368,0.434309,m
0.41857,0.3196,u
0.778756,0.480255,u
0.822257,0.251311,m
0.1919,0.270139,m
0.219889,0.245757,m
0.049369,0.368358,m
0.346342,0.671955,u
0.639939,0.224081,m
0.937289,0.523166,m
0.660425,0.131199,m
0.842035,0.23401,m
0.390925,0.860405,m
0.419609,0.239203,u
0.579154,0.064869,m
0.0661,0.304723,m
0.133534,0.1814,m
0.609635,0.355056,u
0.244592,0.858865,m
0.253296,0.111872,m
0.906591,0.512056,m
0.579627,0.465717,u
0.24331,0.42875,u
0.219434,0.853573,m
0.506721,0.572069,u
0.491002,0.350476,u
0.887042,0.243099,m
0.541255,0.645873,u
0.488242,0.193616,m
0.209202,0.539257,u
0.640442,0.276127,u
0.941251,0.564303,m
0.058373,0.726416,m
0.662489,0.241782,m
0.557973,0.013307,m
0.481668,0.795778,u
0.782406,0.329353,m
0.41628,0.65294,u
0.137797,0.620022,m
0.281714,0.768711,m
0.440687,0.681883,u
0.861052,0.499576,m
0.930078,0.495571,m
0.062757,0.577819,m
0.706115,0.877194,m
0.616612,0.599583,u
0.450388,0.471869,u
0.094923,0.608012,m
0.632096,0.714096,u
0.532673,0.859424,m
0.252413,0.383611,u
0.600756,0.706869,u
0.464207,0.001301,m
0.872481,0.425709,m
0.284421,0.809456,m
0.31432,0.259013,m
0.329185,0.759864,m
0.186658,0.886079,m
0.204485,0.784471,m
0.276963,0.062805,m
0.329298,0.67699,u
0.329687,0.962144,m
0.341594,0.67901,u
0.515647,0.935498,m
0.170285,0.485725,m
0.550374,0.018321,m
0.529152,0.419028,u
0.869217,0.710967,m
0.370932,0.727406,u
0.613103,0.60369,u
0.072416,0.565997,m
0.678758,0.936802,m
0.201548,0.663922,m
0.360948,0.853244,m
0.539665,0.25784,u
0.10984,0.781675,m
0.484349,0.212976,u
0.374147,0.0184,m
0.856638,0.234773,m
0.685485,0.166352,m
0.110724,0.355302,m
0.725448,0.795872,m
0.84599,0.377419,m
0.76172,0.921561,m
0.204236,0.675351,m
0.936557,0.73699,m
0.516756,0.271644,u
0.278387,0.175867,m
0.471983,0.684711,u
0.428345,0.128232,m
0.479363,0.268688,u
0.270135,0.312657,u
0.928195,0.694217,m
0.866567,0.162501,m
0.061876,0.629629,m
0.856754,0.662469,m
0.348895,0.220513,m
0.919343,0.641846,m
0.825551,0.61596,m
0.198603,0.773011,m
0.858407,0.376057,m
0.579947,0.082143,m
0.36501,0.629611,u
0.699801,0.903005,m
0.314513,0.878119,m
0.612089,0.337079,u
0.573372,0.27228,u
0.263047,0.450745,u
0.494562,0.313686,u
0.597648,0.379876,u
0.765951,0.488333,u
0.176244,0.607294,m
0.129061,0.170007,m
0.262422,0.427874,u
0.307083,0.564037,u
0.340922,0.86338,m
0.563983,0.676567,u
0.390964,0.364314,u
0.979377,0.629456,m
0.306874,0.059509,m
0.169353,0.447542,m
0.661881,0.693426,u
0.338449,0.650386,u
0.561471,0.030661,m
0.539602,0.341788,u
0.116524,0.691896,m
0.875092,0.796586,m
0.717132,0.582261,u
0.691312,0.88124,m
0.639262,0.916205,m
0.369164,0.411377,u
0.407082,0.817923,m
0.31416,0.635403,u
0.169449,0.320726,m
0.941398,0.408903,m
0.152383,0.269341,m
0.469246,0.028446,m
0.260172,0.824562,m
0.232476,0.782429,m
0.145318,0.755948,m
0.372712,0.141762,m
0.508404,0.549788,u
0.573387,0.390386,u
0.196411,0.441601,m
0.380925,0.44977,u
0.308277,0.90481,m
0.291279,0.183532,m
0.611863,0.427483,u
0.49465,0.666617,u
0.432663,0.856595,m
0.629419,0.689006,u
0.736093,0.355749,u
0.659348,0.258213,u
0.437501,0.169987,m
0.974955,0.488454,m
0.284929,0.910138,m
0.771716,0.169669,m
0.205997,0.556061,u
0.431872,0.60681,u
0.162666,0.288693,m
0.743987,0.538664,u
0.760723,0.15283,m
0.110782,0.75227,m
0.44847,0.751213,u
0.517802,0.293337,u
0.412826,0.539255,u
0.642709,0.419426,u
0.067326,0.397657,m
0.418168,0.545397,u
0.242801,0.255846,m
0.456593,0.767123,u
0.425649,0.792345,m
0.880404,0.729591,m
0.463539,0.477672,u
0.4324,0.569409,u
0.280861,0.874047,m
0.532502,0.80497,m
0.861904,0.54697,m
0.374533,0.77269,m
0.2092,0.479014,u
0.586839,0.032492,m
0.45756,0.280257,u
0.465339,0.750634,u
0.457982,0.489767,u
0.099019,0.531136,m
0.639611,0.87522,m
0.105446,0.438151,m
0.201894,0.802014,m
0.390101,0.856296,m
0.431729,0.00772,m
0.086425,0.443816,m
0.330766,0.467918,u
0.671262,0.115298,m
0.258207,0.547985,u
0.474623,0.249021,u
0.563604,0.175173,m
0.291242,0.572361,u
0.534547,0.225058,u
0.254724,0.192676,m
0.621945,0.749502,u
0.535614,0.280591,u
0.544151,0.846662,m
0.094119,0.414797,m
0.729863,0.641963,u
0.060072,0.564185,m
0.65592,0.940495,m
0.510387,0.394713,u
0.490117,0.449148,u
0.969858,0.493434,m
0.339953,0.696388,u
0.14691,0.165448,m
0.764298,0.696118,m
0.761551,0.192628,m
0.665256,0.390843,u
0.611902,0.688134,u
0.227611,0.356239,m
0.39213,0.17229,m
0.125006,0.632505,m
0.57304,0.417625,u
0.555662,0.308425,u
0.345201,0.339554,u
0.963876,0.58379,m
0.62563,0.928406,m
0.411061,0.946435,m
0.613829,0.223195,u
0.571293,0.45567,u
0.814874,0.254552,m
0.300027,0.077557,m
0.534612,0.095741,m
0.347464,0.210942,m
0.389418,0.140181,m
0.892912,0.685713,m
0.720899,0.715094,m
0.718992,0.669045,u
0.797946,0.896069,m
0.527677,0.20757,u
0.010429,0.598113,m
0.956844,0.598415,m
0.413251,0.709429,u
0.830572,0.147828,m
0.431759,0.95603,m
0.189958,0.474879,m
0.787019,0.343856,m
0.813611,0.335596,m
0.500465,0.248328,u
0.533502,0.58213,u
0.229058,0.293276,m
0.668129,0.956077,m
0.646557,0.330378,u
0.844639,0.258884,m
0.143502,0.329165,m
0.781411,0.419464,u
0.305762,0.294688,u
0.603463,0.724108,u
0.613475,0.255056,u
0.260332,0.226704,m
0.638694,0.060849,m
0.46501,0.944225,m
0.149102,0.586736,m
0.258017,0.779133,m
0.297693,0.094006,m
0.827444,0.498931,m
0.464651,0.18174,m
0.390631,0.679028,u
0.402785,0.82556,m
0.151695,0.58352,m
0.916613,0.377508,m
0.340512,0.376908,u
0.672366,0.077945,m
0.558782,0.906219,m
0.908515,0.748189,m
0.38713,0.31781,u
0.954829,0.511409,m
0.592995,0.123531,m
0.669745,0.041874,m
0.194414,0.318458,m
0.076235,0.617051,m
0.492853,0.647239,u
0.946574,0.381404,m
0.518584,0.583002,u
0.807469,0.638191,m
0.375688,0.950127,m
0.106787,0.309041,m
0.44079,0.584819,u
0.864353,0.757607,m
0.188717,0.350491,m
0.794608,0.824285,m
0.512181,0.916029,m
0.624116,0.248718,u
0.214918,0.258606,m
0.842642,0.248486,m
0.452432,0.064421,m
0.331455,0.448047,u
0.701463,0.068059,m
0.448131,0.680392,u
0.900502,0.398672,m
0.805885,0.348214,m
0.455466,0.634057,u
0.771349,0.314931,m
0.248306,0.649023,u
0.893423,0.625272,m
0.185744,0.793875,m
0.4348,0.223785,u
0.559856,0.21339,u
0.224793,0.728502,m
0.246451,0.375007,u
0.594277,0.772563,u
0.770027,0.38841,u
0.073709,0.351831,m
0.471257,0.435293,u
0.123529,0.828717,m
0.169264,0.716494,m
0.814987,0.335434,m
0.237824,0.86195,m
0.280014,0.255027,m
0.696907,0.777631,m
0.65642,0.35035,u
0.286384,0.54545,u
0.26137,0.645217,u
0.564895,0.123378,m
0.597398,0.710009,u
0.773248,0.189361,m
0.280523,0.364953,u
0.580214,0.492827,u
0.079705,0.602286,m
0.353823,0.203283,m
0.645413,0.306674,u
0.109143,0.592937,m
0.709861,0.422109,u
0.666894,0.519626,u
0.770589,0.202835,m
0.077295,0.249394,m
0.699266,0.82105,m
0.142577,0.703295,m
0.449826,0.758454,u
0.501426,0.895688,m
0.509376,0.765508,u
0.745119,0.508348,u
0.7604,0.813288,m
0.656783,0.160321,m
0.698099,0.186326,m
0.332122,0.299158,u
0.587919,0.451457,u
0.276629,0.923606,m
0.342657,0.902252,m
0.699295,0.463089,u
0.590832,0.231762,u
0.427718,0.39967,u
0.222262,0.361898,m
0.174137,0.250417,m
0.576657,0.345962,u
0.758989,0.485649,u
0.191659,0.118743,m
0.205684,0.649372,m
0.897527,0.678632,m
0.957822,0.556541,m
0.6745,0.614376,u
0.477154,0.557264,u
0.884956,0.310911,m
0.56905,0.645492,u
0.575739,0.765732,u
0.835923,0.252029,m
0.068478,0.325145,m
0.353626,0.220191,m
0.474472,0.114552,m
0.146806,0.155278,m
0.93255,0.633377,m
0.291817,0.621839,u
0.610964,0.398227,u
0.65001,0.251648,u
0.947471,0.644975,m
0.410464,0.028854,m
0.881782,0.794613,m
0.303191,0.601353,u
0.631387,0.591364,u
0.341404,0.230164,m
0.691751,0.898071,m
0.381364,0.075916,m
0.691828,0.637452,u
0.784656,0.712168,m
0.260914,0.407742,u
0.239956,0.283738,m
0.47148,0.563936,u
0.187333,0.574037,m
0.825719,0.46691,m
0.557702,0.151239,m
0.975138,0.556583,m
0.319561,0.400401,u
0.816058,0.853051,m
0.64857,0.049107,m
0.753766,0.842585,m
0.137337,0.509108,m
0.140709,0.222111,m
0.831262,0.869468,m
0.661934,0.631973,u
0.56138,0.066185,m
0.851325,0.159903,m
0.163977,0.346265,m
0.613473,0.272438,u
0.40552,0.387371,u
0.130597,0.359038,m
0.662695,0.484858,u
0.929095,0.698507,m
0.884787,0.692298,m
0.834412,0.698366,m
0.381964,0.754685,u
0.701784,0.292646,u
0.723448,0.320922,u
0.749651,0.341544,u
0.487985,0.227854,u
0.625177,0.381355,u
0.629045,0.14676,m
0.297285,0.901139,m
0.507777,0.881784,m
0.328144,0.838979,m
0.634358,0.505341,u
0.804776,0.434126,m
0.855798,0.186653,m
0.161128,0.489575,m
0.730023,0.395588,u
0.834359,0.238373,m
0.560778,0.705071,u
0.531431,0.559847,u
0.617615,0.03192,m
0.508192,0.436424,u
0.168215,0.369084,m
0.147275,0.447526,m
0.921712,0.359855,m
0.483376,0.481046,u
0.269029,0.534113,u
0.748636,0.100514,m
0.061532,0.289233,m
0.238561,0.135922,m
0.806124,0.804035,m
0.682956,0.592148,u
0.517149,0.830837,m
0.350753,0.141223,m
0.296584,0.832514,m
0.390224,0.917651,m
0.709459,0.101371,m
0.948644,0.468108,m
0.186869,0.807474,m
0.366861,0.326652,u
0.469129,0.988318,m
0.093127,0.323527,m
0.583505,0.939602,m
0.714588,0.24094,m
0.063588,0.699761,m
0.047199,0.56002,m
0.237889,0.638328,u
0.089014,0.613902,m
0.272773,0.176886,m
0.038878,0.534758,m
0.785503,0.200799,m
0.767175,0.920322,m
0.600235,0.380851,u
0.890398,0.590458,m
0.340519,0.262104,u
0.513212,0.083616,m
0.454535,0.7023,u
0.250654,0.511335,u
0.494657,0.953261,m
0.547203,0.829245,m
0.587662,0.832688,m
0.270668,0.607224,u
0.211693,0.839218,m
0.682137,0.345211,u
0.398977,0.085274,m
0.673226,0.325231,u
0.236819,0.848583,m
0.283931,0.16853,m
0.236654,0.305533,m
0.447732,0.319423,u
0.445312,0.203844,m
0.83998,0.659858,m
0.667293,0.900436,m
0.383437,0.920787,m
0.275008,0.710846,m
0.646604,0.608019,u
0.827847,0.177749,m
0.303643,0.06962,m
0.604785,0.799065,m
0.793045,0.709902,m
0.401224,0.811424,m
0.682476,0.401936,u
0.496702,0.972397,m
0.954995,0.340267,m
0.338418,0.926889,m
0.592212,0.147991,m
0.68908,0.825341,m
0.460911,0.840473,m
0.526091,0.842864,m
0.650222,0.660089,u
0.698125,0.660974,u
0.10168,0.608165,m
0.217679,0.624252,m
0.77657,0.28793,m
0.272341,0.858641,m
0.826432,0.772983,m
0.316436,0.836453,m
0.3518,0.552173,u
0.67157,0.21523,m
0.356616,0.548619,u
0.181113,0.727512,m
0.475133,0.028255,m
0.751205,0.874005,m
0.642639,0.325267,u
0.122046,0.656379,m
0.418359,0.653987,u
0.728528,0.337562,u
0.518218,0.743943,u
0.579037,0.892746,m
0.028257,0.663919,m
0.429058,0.28714,u
0.87443,0.537381,m
0.395286,0.439218,u
0.480791,0.437613,u
0.208395,0.226881,m
0.734842,0.134896,m
0.618894,0.71572,u
0.502851,0.035382,m
0.873062,0.379886,m
0.187966,0.739548,m
0.870617,0.398023,m
0.365594,0.604213,u
0.264219,0.755502,m
0.937373,0.71829,m
0.634902,0.844725,m
0.165557,0.690633,m
0.350141,0.229399,m
0.815577,0.304262,m
0.898333,0.431412,m
0.416435,0.555792,u
0.396162,0.559853,u
0.255576,0.169944,m
0.905285,0.301281,m
0.228509,0.322096,m
0.381622,0.084804,m
0.86942,0.319564,m
0.083149,0.581399,m
0.855792,0.816114,m
0.830484,0.239887,m
0.237375,0.338553,m
0.5286,0.459095,u
0.492785,0.324575,u
0.87511,0.325503,m
0.485842,0.200031,m
0.472113,0.648173,u
0.338802,0.770709,m
0.113466,0.337935,m
0.723769,0.802721,m
0.645667,0.68221,u
0.308725,0.36666,u
0.443912,0.176852,m
0.25176,0.232625,m
0.59085,0.973872,m
0.471791,0.644001,u
0.336208,0.134951,m
0.393885,0.854525,m
0.281387,0.219542,m
0.462961,0.482765,u
0.866979,0.634647,m
0.783111,0.545851,u
0.212135,0.315513,m
0.620006,0.017168,m
0.902144,0.466713,m
0.560483,0.258808,u
0.759752,0.903503,m
0.443618,0.786776,u
0.921587,0.359201,m
0.781544,0.530597,u
0.137423,0.291084,m
0.470186,0.539514,u
0.065943,0.398468,m
0.314393,0.518565,u
0.824828,0.492682,m
0.794077,0.263492,m
0.347742,0.13669,m
0.781292,0.644686,m
0.766569,0.095602,m
0.453901,0.731136,u
0.057634,0.660604,m
0.498772,0.640483,u
0.699609,0.872247,m
0.495231,0.322133,u
0.819076,0.395018,m
0.676547,0.445164,u
0.097198,0.659285,m
0.227214,0.337065,m
0.704935,0.861292,m
0.603315,0.0392,m
0.623492,0.448724,u
0.094808,0.714607,m
0.443252,0.60531,u
0.241826,0.825287,m
0.559433,0.494462,u
0.514062,0.298755,u
0.661268,0.962919,m
0.624108,0.266332,u
0.837649,0.64062,m
0.592327,0.923215,m
0.586573,0.533652,u
0.776124,0.664479,m
0.21882,0.155959,m
0.370201,0.536513,u
0.167362,0.701671,m
0.609379,0.923963,m
0.539416,0.41283,u
0.604226,0.176698,m
0.21586,0.533957,u
0.415266,0.664444,u
0.718711,0.688715,u
0.351962,0.738358,u
0.322564,0.478617,u
0.1144,0.620819,m
0.42932,0.432711,u
0.333243,0.970428,m
0.142345,0.198792,m
0.495672,0.241042,u
0.47779,0.429309,u
0.840548,0.473082,m
0.052328,0.470546,m
0.205177,0.824564,m
0.677279,0.854794,m
0.979337,0.624682,m
0.133266,0.626108,m
0.815038,0.759567,m
0.517784,0.859037,m
0.281973,0.420008,u
0.063607,0.480802,m
0.74692,0.642798,u
0.371084,0.302151,u
0.785917,0.863282,m
0.850869,0.336806,m
0.50365,0.998146,m
0.530951,0.372132,u
0.367183,0.590788,u
0.719525,0.32566,u
0.951476,0.507241,m
0.502844,0.426091,u
0.370544,0.360043,u
0.604784,0.835841,m
0.401102,0.057377,m
0.292382,0.604015,u
0.127456,0.369772,m
0.606377,0.384022,u
0.570421,0.028274,m
0.674556,0.604191,u
0.429615,0.030425,m
0.019931,0.381787,m
0.209758,0.333416,m
0.305257,0.356338,u
0.493972,0.695311,u
0.450147,0.926978,m
0.760191,0.3866,u
0.151192,0.788092,m
0.909278,0.542011,m
0.027323,0.553892,m
0.57433,0.488999,u
0.389998,0.244806,u
0.385619,0.585477,u
0.22535,0.488932,u
0.463712,0.502474,u
0.495938,0.844766,m
0.386501,0.412817,u
0.645368,0.724856,u
0.322386,0.86862,m
0.051866,0.328685,m
0.708375,0.332787,u
0.500943,0.834574,m
0.179776,0.182171,m
0.708228,0.208147,m
0.289004,0.518113,u
0.762377,0.144502,m
0.333817,0.841152,m
0.378329,0.222673,m
0.236892,0.627305,u
0.332457,0.625981,u
0.045191,0.667937,m
0.899861,0.750437,m
0.791941,0.410159,m
0.018393,0.414402,m
0.822863,0.737876,m
0.588363,0.4222,u
0.696481,0.353888,u
0.227728,0.864755,m
0.599858,0.346477,u
0.891815,0.320004,m
0.1612,0.339834,m
0.317636,0.803114,m
0.545159,0.079466,m
0.254972,0.669428,u
0.570421,0.249897,u
0.435479,0.497088,u
0.803483,0.44291,m
0.661458,0.210691,m
0.850927,0.820128,m
0.581822,0.774349,u
0.405265,0.63304,u
0.258326,0.514138,u
0.889007,0.587141,m
0.784327,0.264278,m
0.809707,0.381701,m
0.212148,0.885338,m
0.844463,0.583318,m
0.681751,0.754641,m
0.468116,0.423975,u
0.68159,0.324971,u
0.177124,0.480432,m
0.220084,0.194992,m
0.584923,0.183853,m
0.612367,0.306358,u
0.798149,0.469534,u
0.944275,0.513248,m
0.218213,0.405444,u
0.970035,0.440399,m
0.805557,0.642271,m
0.678468,0.202625,m
0.199206,0.74606,m
0.604393,0.718382,u
0.405035,0.988977,m
0.377003,0.814535,m
0.913109,0.504867,m
0.295362,0.695299,u
0.410705,0.441672,u
0.735373,0.66204,u
0.107999,0.547976,m
0.270127,0.350169,u
0.667207,0.397159,u
0.608788,0.485317,u
0.689984,0.618142,u
0.184598,0.122477,m
0.430483,0.648976,u
0.768013,0.435296,u
0.411184,0.683458,u
0.874659,0.45946,m
0.794378,0.17067,m
0.524978,0.234341,u
0.670031,0.582886,u
0.046763,0.519811,m
0.860017,0.76716,m
0.326184,0.768915,m
0.439842,0.56872,u
0.111491,0.484994,m
0.520079,0.821173,m
0.26879,0.547411,u
0.249976,0.39291,u
0.657315,0.256528,u
0.499587,0.19592,m
0.711951,0.430635,u
0.968783,0.416846,m
0.059128,0.73232,m
0.339817,0.571427,u
0.286394,0.826245,m
0.27443,0.262884,m
0.253416,0.844197,m
0.014003,0.485642,m
0.732576,0.561531,u
0.417514,0.905006,m
0.505279,0.920123,m
0.033931,0.660836,m
0.398664,0.848617,m
0.658163,0.187437,m
0.022948,0.574813,m
0.598363,0.330107,u
0.977258,0.493219,m
0.20421,0.549971,u
0.59144,0.768268,u
0.293225,0.455027,u
0.652518,0.913097,m
0.492213,0.628694,u
0.688631,0.061324,m
0.576641,0.598539,u
0.189787,0.626299,m
0.366335,0.542221,u
0.487247,0.758121,u
0.137651,0.424146,m
0.748541,0.702745,m
0.579194,0.540235,u
0.546909,0.534055,u
0.25724,0.697516,m
0.105761,0.353331,m
0.166242,0.814469,m
0.801947,0.721815,m
0.567181,0.050671,m
0.197859,0.547476,m
0.863299,0.668757,m
0.52986,0.114147,m
0.371557,0.423408,u
0.790357,0.544394,u
0.313929,0.506784,u
0.941751,0.629959,m
0.075921,0.270709,m
0.803633,0.868551,m
0.447408,0.333709,u
0.812027,0.62694,m
0.940544,0.379813,m
0.191441,0.787737,m
0.627955,0.954384,m
0.472382,0.607267,u
0.683169,0.900649,m
0.255181,0.634385,u
0.034318,0.371599,m
0.688887,0.379285,u
0.340276,0.918819,m
0.926223,0.610264,m
0.423596,0.167973,m
0.571583,0.37434,u
0.375621,0.04279,m
0.779626,0.747693,m
0.734337,0.23037,m
0.327629,0.85986,m
0.701594,0.829599,m
0.497231,0.971675,m
0.250147,0.570548,u
0.458305,0.409586,u
0.297022,0.393109,u
0.866594,0.361176,m
0.72703,0.179362,m
0.324257,0.136797,m
0.708479,0.245235,m
0.430117,0.049879,m
0.451681,0.83257,m
0.683305,0.609873,u
0.539392,0.417035,u
0.630021,0.416886,u
0.322465,0.875148,m
0.15391,0.709363,m
0.8682,0.242485,m
0.189679,0.436247,m
0.199108,0.153431,m
0.189387,0.551229,m
0.348025,0.41932,u
0.578256,0.715264,u
0.170581,0.277748,m
0.393437,0.255891,u
0.081883,0.227219,m
0.820274,0.747176,m
0.4541,0.146374,m
0.83959,0.382063,m
0.098556,0.668841,m
0.796555,0.503417,u
0.471609,0.483028,u
0.526992,0.004486,m
0.099355,0.767644,m
0.521972,0.817071,m
0.320002,0.824989,m
0.537055,0.341717,u
