@relation clouds-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {u,m}

@data
-0.907344,-0.230688,m
0.648431,0.955975,m
-1.400064,-0.306484,m
-0.17679,2.255955,u
1.860448,1.265916,u
-0.018017,2.111067,u
0.047523,0.17052,u
2.215112,1.510122,u
-1.424376,0.331672,m
-0.844823,0.31438,m
-1.444855,-0.699475,m
1.63676,2.090613,u
-0.983097,1.500727,m
-0.77764,-0.512524,m
0.357911,-0.288184,m
0.027241,1.725176,u
1.96651,1.313463,m
-0.726389,0.202022,m
-0.149217,-0.128287,u
-0.114975,-0.296417,u
-0.16345,0.267134,u
1.993444,1.625672,u
0.551297,0.124453,m
0.511944,-0.706853,m
0.002375,2.050295,u
1.864814,1.044628,u
0.843565,0.163445,m
1.994571,0.804117,u
0.568511,-0.488068,m
1.937036,1.078127,u
-0.143803,1.942022,u
1.820512,0.204845,u
-0.246589,1.884095,u
0.171682,-1.013003,m
0.102296,0.047849,u
-0.523648,-0.892106,m
-0.308587,-1.13414,m
0.591437,0.725178,m
0.378677,-0.059606,u
0.239938,0.542159,u
-0.032964,0.037204,u
2.009777,2.113247,u
-2.221735,-1.376319,m
0.050435,2.08933,u
1.062044,0.954461,m
-1.36112,0.0083,m
-0.126075,2.213412,u
0.109927,0.852894,m
0.657077,-0.529507,m
1.823675,-0.42415,u
0.453139,-1.539893,m
2.284728,0.854668,m
-0.251551,0.157799,u
-0.734095,0.348495,m
2.288823,1.012087,u
2.107871,3.646714,u
0.923992,0.205569,m
-0.167226,0.152029,u
1.747243,0.724627,u
1.893771,3.70207,u
-0.089745,1.949672,u
0.209495,0.027736,m
1.47583,-0.819805,m
1.500272,-0.05818,m
-0.195653,2.126981,u
0.305845,0.510764,m
0.603546,0.268425,m
-0.842858,-0.000069,m
2.07339,1.855101,u
2.405874,0.581266,m
0.149045,0.055053,u
0.226062,-0.458974,m
-0.978366,-1.89534,m
-1.324979,0.946617,m
-0.370068,1.43819,m
1.078583,1.703049,m
0.422407,-1.043562,m
-0.779405,0.110072,m
-0.409252,0.214532,m
-0.305013,2.145197,u
1.105335,-1.540027,m
1.744582,1.328171,u
0.713612,0.805606,m
2.014015,0.981546,u
-1.146255,-0.610016,m
-0.899353,0.401875,m
0.159624,0.424113,u
-0.718865,0.390444,m
-0.007679,2.157827,u
-0.477228,0.652636,m
-0.046014,0.399168,m
-0.036031,-0.035243,m
-0.059725,0.089654,u
-0.565025,1.02624,m
2.020742,1.595221,u
1.916881,2.278733,u
0.210277,-0.163132,u
0.345287,0.529454,m
-0.335552,0.093019,u
2.291529,2.456225,u
-0.729841,-0.97974,m
0.95014,0.76858,m
1.672083,1.595333,u
2.109327,0.764986,u
2.124745,0.676455,u
0.227426,0.03273,u
2.040747,1.763491,u
-0.271602,1.921717,u
-0.462184,-0.419515,m
0.046546,2.015614,u
-2.027471,-0.329047,m
-1.360393,-0.782294,m
-0.180005,1.880881,u
-0.786241,-0.493516,m
-1.291723,-0.16228,m
-0.498123,-0.306396,m
0.337922,-0.065426,m
0.423813,-1.315616,m
-0.605148,0.163653,m
1.871388,0.06803,u
-1.435089,-0.097268,m
2.076571,1.099537,u
-0.075191,0.112984,u
1.728787,-0.700828,m
0.101004,-0.25434,m
1.742593,0.46971,u
-1.980074,0.203418,m
0.61748,-0.575499,m
0.188657,0.095278,u
0.868968,0.542927,m
0.487356,-0.553616,m
-2.299805,-0.887331,m
2.09927,0.90196,u
-1.034822,1.521138,m
-0.048846,1.175688,m
1.275881,1.826724,m
1.57334,0.006664,u
-0.26306,0.34892,m
2.05491,0.746705,u
1.812855,-0.58622,u
0.574283,-1.091584,m
2.360684,1.344809,u
0.310267,0.602726,m
-0.403483,0.079869,u
-0.419777,0.023745,u
-0.11261,1.555663,m
0.173226,-0.132243,u
1.674109,1.308958,u
-0.830206,-1.998276,m
0.522971,0.032769,m
1.004235,0.661328,m
1.506621,1.198298,m
-0.642403,0.121847,m
2.124564,2.414807,u
2.448527,1.657681,u
1.640144,0.892125,m
-0.246813,-0.138341,u
-0.471208,-0.012944,m
0.103713,0.183421,m
-0.565559,-1.237227,m
-0.48203,1.153986,m
-1.513381,0.600713,m
0.013843,-1.090353,m
-0.276642,2.164594,u
0.209466,2.097694,u
1.675273,0.845698,m
-0.062076,0.78488,m
0.13209,-0.720452,m
1.662896,0.650517,u
0.061833,1.839044,u
2.167858,0.795849,u
0.967065,-0.23631,m
1.829043,2.29128,u
-0.537095,-0.879986,m
-0.807852,-0.221343,m
-1.366044,0.736996,m
1.967525,0.330218,u
2.014988,1.021378,u
-0.388033,1.543149,m
0.113892,0.130368,u
-0.488896,-0.093602,m
-1.130379,-1.126063,m
1.155268,0.128853,m
-1.487331,-1.577946,m
-0.197335,0.58623,m
-2.110076,0.189605,m
-1.37598,-0.217793,m
2.011384,2.662938,u
1.936147,0.94522,u
0.33688,-0.202351,m
-0.041295,0.088752,u
0.172602,0.040968,m
1.885679,1.33791,u
2.166998,2.164659,u
1.64133,0.431008,m
2.11489,1.911285,u
2.29347,0.332782,u
1.915454,2.090941,u
1.746922,0.336766,u
-0.271828,0.846279,m
1.736435,0.623992,u
-0.766259,0.46378,m
-1.085473,0.005019,m
0.049244,-0.337271,m
0.575421,0.156941,u
1.886793,0.021028,u
-0.453128,-0.246533,m
-0.749562,0.986538,m
-0.149692,-0.071293,u
0.058525,-0.895766,m
1.102589,0.555316,m
-0.877372,-1.339488,m
0.043795,1.873667,u
0.150911,0.28015,m
2.266888,1.801207,u
-0.055332,0.002192,u
-0.120707,2.328237,u
-0.071437,1.954008,u
2.208868,1.835928,u
2.038773,1.218858,u
0.394371,0.660685,m
-1.182203,0.837625,m
2.109757,0.535028,u
-0.067558,1.681782,u
0.045093,1.701181,u
-0.352526,0.266899,u
1.124966,0.662604,m
0.113798,-0.144817,u
-0.605353,-0.234992,m
-2.639825,-1.066421,m
0.345613,0.989746,m
-0.449344,-0.134525,m
2.040284,-0.209626,u
0.076796,1.749809,u
0.617566,-1.680767,m
0.292958,-0.077115,u
-0.414656,2.061939,u
0.14959,0.045214,u
2.084279,0.705148,u
1.873516,-0.218686,u
0.073954,2.100373,u
-0.248554,-0.812306,m
1.983574,0.608858,u
-0.408415,0.088945,m
-2.0598,0.446482,m
-0.215648,2.344465,u
0.036885,2.200033,u
1.46694,-0.749448,u
1.581099,2.174604,u
2.409875,1.846254,u
-0.148436,1.770993,u
-0.040184,0.395149,m
-0.245729,1.247279,m
0.289102,-1.677323,m
2.325782,2.04522,u
0.304825,1.65313,u
2.090691,0.301921,u
-1.666805,1.356238,m
-0.227353,-0.222861,m
-0.309466,0.981916,m
2.133872,0.091841,u
0.162714,0.313006,u
-0.017502,1.960436,u
0.074991,1.970625,u
1.987438,-0.169308,u
-0.959822,1.566924,m
1.528041,0.836804,m
-0.415595,1.278733,m
1.945108,2.390926,u
0.209553,0.435786,u
2.216062,-0.957964,m
-0.445434,0.195324,m
0.322953,-1.476523,m
-0.314236,1.927553,u
-0.079824,1.853533,u
0.070731,1.719855,u
2.122301,1.441922,u
-0.928501,-0.844357,m
-0.203273,0.346928,m
0.081828,2.051438,u
1.806703,0.752008,u
-1.168322,-1.12742,m
2.052008,1.935823,u
2.102125,0.598153,u
1.744339,1.925827,u
2.500389,0.777931,u
2.280172,2.045877,u
-2.289994,-0.229198,m
1.773617,-0.651991,u
0.419834,2.201401,u
-0.485695,-0.007586,m
1.016582,1.294875,m
1.83278,0.647409,u
-1.5244,-1.135527,m
1.81194,0.893074,m
2.234248,0.990363,u
1.002236,-0.579453,m
-1.028415,-0.325208,m
2.371962,-0.078096,u
0.13889,-0.459333,m
-0.029124,0.010333,u
-0.514679,0.108826,m
-1.071322,-1.041685,m
1.759038,2.450536,u
0.185347,1.958024,u
-1.598158,-0.065156,m
-1.40586,-0.836151,m
2.380464,0.193834,u
-0.009041,0.152707,u
2.048811,-0.608761,u
1.626516,1.167148,m
0.362633,-0.747545,m
-0.07171,0.949796,m
1.909775,1.024937,u
0.45985,1.493238,m
0.600099,0.313966,m
0.185036,1.852235,u
1.958404,2.21032,u
-0.602219,-0.337023,m
0.225519,0.282637,m
-0.844763,-1.02302,m
0.25924,0.170048,u
1.746227,0.765103,u
0.763596,0.647047,m
1.995763,0.73145,u
-0.971031,-0.380293,m
2.151462,2.420746,u
0.024929,0.662807,m
-2.649496,-0.818305,m
2.19092,1.954056,u
-0.703304,-0.023761,m
-0.144226,0.043249,u
0.961271,0.611484,m
0.341901,0.404182,m
-2.288791,-0.030259,m
-0.231914,-2.870031,m
0.023909,0.856775,m
2.345118,0.877059,u
0.664587,-0.996921,m
-1.319022,-0.212463,m
-0.205024,1.16354,m
0.803321,1.979231,m
1.003974,-0.376186,m
0.704837,-0.734705,m
0.121871,1.342243,m
0.204563,-0.122882,u
-0.102787,-0.085163,u
-0.120895,1.764469,u
-0.150945,-0.378613,m
0.063009,2.201422,u
-1.951096,-0.442767,m
0.614096,-0.372586,m
0.772741,0.443828,m
0.194061,0.891809,m
-0.207249,-0.129153,u
2.053113,-0.239615,u
-1.951247,-0.711077,m
-0.394982,-2.080316,m
1.576846,0.242366,u
0.666214,0.664309,m
0.973955,-1.760002,m
-0.125224,-0.274796,u
1.932844,0.48893,u
-0.62692,1.860791,m
-0.580212,0.391965,m
-0.347802,-0.188997,m
-0.183626,0.109854,u
1.885422,-0.279374,u
2.217533,2.075755,u
2.054945,2.317155,u
-1.456352,-0.646577,m
-0.049582,1.912656,u
-0.6933,-0.385401,m
0.874908,1.061338,m
0.19982,2.003256,u
1.952296,3.090604,u
0.160261,2.022341,u
-0.203114,-0.432026,m
-0.227466,1.836173,u
-0.663263,-0.230261,m
1.816353,3.037224,u
0.631816,-1.433937,m
-0.239306,-0.104909,u
-0.791096,-1.054102,m
1.876486,2.382759,u
0.018276,-0.891497,m
-0.325443,0.853056,m
2.121226,0.225732,u
-0.309827,1.886752,m
0.152384,-0.032435,u
-1.352125,0.901271,m
-1.295169,-0.45327,m
-0.229018,2.039167,u
0.421416,1.273767,m
0.652118,0.175071,m
1.891378,0.007644,u
0.737357,0.712591,m
0.124941,0.140048,u
-1.000545,-1.442353,m
-1.269635,0.172473,m
-0.768329,0.29291,m
0.498297,-1.42666,m
0.406357,-1.646435,m
2.339266,0.411055,u
-0.299698,-0.135051,u
-0.676059,-0.582294,m
-0.011754,2.011805,u
-0.142553,-0.307782,u
1.950167,0.162873,u
1.942237,1.82455,u
2.104567,0.540271,u
0.139303,1.736902,u
-0.604529,0.72955,m
0.20021,-0.014719,u
0.120499,1.625729,m
1.856434,-0.143252,u
2.847822,0.837169,m
-0.496346,-0.513426,m
0.602637,0.588464,m
0.276691,1.87802,u
0.056033,-0.79325,m
-0.325822,1.378466,m
-0.004305,-0.754765,m
0.109292,2.076481,u
0.248913,-0.372208,m
1.96834,1.759904,u
-1.564119,0.78035,m
-0.973873,-0.22341,m
-0.378631,-1.410594,m
-0.827582,0.186249,m
-0.570193,0.891316,m
-0.159652,-0.207097,u
-0.03009,0.249672,u
1.980416,1.032561,u
-0.695475,0.711518,m
-1.456739,-0.001985,m
1.789284,1.37397,u
0.714791,-0.324548,m
-0.11923,0.049788,u
0.206868,-0.988452,m
-0.475898,0.363173,m
0.045201,0.111554,u
-1.295235,0.665876,m
2.081771,0.455475,u
0.011693,2.103133,u
-0.226971,1.599528,u
0.247359,-0.107132,m
2.017179,0.65803,u
-0.148076,0.156329,m
0.122609,0.081436,u
2.041486,1.126567,u
-0.187643,2.109521,u
0.201421,-1.209626,m
0.189232,2.048479,u
1.877706,0.399569,u
2.189822,2.321571,u
0.125321,1.860968,u
-0.444895,0.368546,m
0.417494,0.928725,m
2.025714,2.661737,u
-0.954949,0.480652,m
2.216807,2.084813,u
0.410884,0.018587,m
0.053573,-0.0921,u
0.475567,-2.127731,m
1.092459,0.046135,m
0.185205,-0.43055,m
2.074183,0.398116,u
-0.399683,-0.039893,m
0.196553,-2.415488,m
-1.015066,0.119245,m
-0.823571,-1.663262,m
1.949789,0.986748,u
0.047505,2.115914,u
-0.435646,0.457899,m
0.268422,0.750787,m
-0.257478,0.373772,m
-1.146316,0.624936,m
1.916195,-1.76002,u
0.069147,0.056859,u
0.747741,-1.06605,m
0.389749,-0.077983,m
2.203058,1.362013,u
-0.498146,0.967611,m
-1.663915,-0.405895,m
2.177889,0.620631,u
2.034255,1.033038,u
0.716819,0.282164,m
0.287021,-0.119047,m
1.991963,1.395149,u
-0.485854,-0.358621,m
0.058856,-0.065724,u
-0.190755,1.490619,m
-0.215827,0.111395,u
1.940337,2.761046,u
-2.021927,0.179354,m
-0.278634,0.329898,m
-0.537136,-0.211072,m
1.963765,1.090914,u
-0.964826,-0.189724,m
1.299915,0.236081,m
2.277055,1.574385,u
-1.56212,1.06238,m
-0.213724,0.528553,m
1.342553,0.275918,m
-0.117579,2.23638,u
0.133409,-0.615841,m
1.913466,3.685276,u
-0.348393,-1.507677,m
1.256945,1.387071,m
0.433139,2.213136,u
-0.026344,0.052152,u
0.15691,-0.073959,u
-0.868416,1.003324,m
2.167606,2.050033,u
0.148185,-0.250198,m
-0.382594,1.976056,u
2.556434,1.100373,m
-0.696498,-0.863639,m
0.753775,-1.2089,m
-0.563654,1.698817,m
-0.584766,-0.066829,u
2.039759,1.096757,u
-1.139373,-1.506073,m
0.22638,1.501688,u
2.229518,1.470744,u
1.962859,-0.486567,u
-0.442395,-0.113636,u
1.833959,-0.998276,u
-0.299543,0.237017,u
-1.265392,-0.663234,m
2.005093,0.805389,u
2.036968,2.274103,u
0.141071,-2.350081,m
-0.154956,-0.190197,u
0.574449,0.911285,m
1.792908,3.25769,u
0.590972,-0.074952,m
-0.139123,0.234293,m
1.712323,-1.114592,m
0.726058,0.496779,m
-1.023325,0.291356,m
-1.465028,-0.173602,m
-0.06964,-0.36676,u
-1.312998,0.097853,m
0.359742,-0.885941,m
0.231869,-0.019662,u
-0.059476,2.050585,u
2.033178,0.350329,u
0.524994,0.453104,m
1.895071,1.556181,u
-0.066224,0.363143,m
0.210714,2.025277,u
2.406651,0.39673,u
2.026418,0.279548,u
-0.278852,-0.293984,m
1.663083,0.943229,u
1.998924,-0.190769,u
-0.861834,2.176107,m
0.12627,0.098019,u
-0.541553,-0.902938,m
2.204256,1.661838,u
-0.033642,2.109359,u
1.95305,-1.147533,u
1.653214,0.434852,u
0.140714,2.112489,u
2.281422,-0.254728,m
-0.388745,0.071646,m
-0.191616,0.836668,m
-1.980949,0.708254,m
-0.453516,1.596899,u
-0.2603,-1.378619,m
-1.071009,0.52222,m
0.197363,-1.376707,m
2.101788,0.933638,u
0.581097,1.513814,m
1.961677,1.836668,u
1.155794,1.377714,m
-0.502208,1.976845,u
1.992355,1.268912,u
2.045323,2.619392,u
0.382854,0.099537,m
2.383625,1.697111,u
1.896331,1.840823,u
0.226435,-1.325155,m
1.154664,-1.303354,m
0.002313,-0.186122,m
0.28844,-0.460151,u
0.746633,0.14561,m
0.295224,0.159118,u
0.564099,0.193734,u
-0.751355,-2.202281,m
2.33928,1.125366,u
-0.194363,1.748916,u
0.691543,0.976204,m
0.105978,0.02722,m
0.029951,-0.130692,u
1.768319,-0.181098,u
1.594409,1.141206,m
2.094177,-0.245982,u
1.924105,1.077621,m
1.635511,0.290013,m
-0.293013,2.246139,u
2.021681,1.302628,u
2.096522,-0.840371,u
2.018626,1.904582,u
0.680692,0.166921,m
2.052104,1.453913,u
0.135836,2.085157,u
0.127748,0.223504,u
-0.436841,-0.171489,m
1.805387,1.261358,u
2.167843,0.715622,u
1.735004,1.946617,u
0.966812,-0.656123,m
-0.061938,2.165246,u
-0.098405,2.107048,u
1.837046,-0.767197,m
-0.148559,1.971582,u
-1.117814,-1.383558,m
2.129534,2.775323,u
-0.206601,0.11627,u
-0.003323,0.118736,u
0.17232,-0.950124,m
0.47896,-0.213122,u
-0.063375,0.029003,u
0.375667,-1.699347,m
2.237864,-0.414636,m
1.960849,2.242859,u
0.08463,1.791023,u
0.414852,-0.060769,m
2.271125,-0.245461,u
2.190266,-0.60653,u
1.007663,1.275296,m
1.677604,0.289988,u
-0.285874,1.845268,u
-0.532367,0.46513,m
-0.828238,-0.03829,m
0.15027,0.160383,u
2.036468,0.909525,u
-0.229005,0.644864,m
2.001211,1.25553,u
0.246069,1.921,u
0.729432,-1.021305,m
0.183359,-0.293911,u
0.092137,-2.849467,m
2.047653,0.190334,u
-0.736133,0.162017,m
-0.97235,0.689948,m
0.365789,-0.548151,m
0.480386,0.73044,m
0.047007,1.94607,u
0.158937,1.78388,u
-0.128201,1.620675,m
0.161906,-0.465952,m
-0.167925,-0.822668,m
0.272805,-0.357877,m
-0.038701,0.015987,u
0.070076,-0.018454,m
-0.969992,-2.205842,m
-1.241431,1.949989,m
0.397706,1.047557,m
2.146934,0.466005,u
0.054564,1.953009,u
0.154061,-0.050328,m
-0.324162,1.511638,u
1.106794,-0.969713,m
0.076399,1.883995,u
0.015176,-0.036133,m
0.283841,-0.13439,u
1.721143,2.266614,u
-0.101871,2.389809,u
-1.317443,0.982428,m
-0.041004,2.046297,u
0.793957,-0.165342,m
0.387011,1.843282,u
0.179539,0.437727,m
2.053224,-0.487871,u
-2.455083,0.281378,m
0.223809,0.026081,u
-0.800602,-0.035527,m
0.204012,1.980186,u
-0.838161,0.177528,m
0.140016,0.412634,m
-0.986343,0.144395,m
2.252166,1.235657,u
1.803418,0.344809,m
2.08854,1.917476,u
2.088787,-0.105615,u
-0.08912,-0.159503,u
1.696773,0.757623,m
-0.253301,0.20487,u
-1.17577,0.36933,m
1.795335,1.291356,u
1.952967,2.248965,u
-0.435962,-0.040404,m
-0.992455,0.880514,m
0.592481,-1.120452,m
0.384959,0.221124,u
-0.218692,-0.201516,u
1.659582,-0.201103,u
2.016794,1.539378,u
1.921571,1.181953,u
-0.168533,-0.872794,m
-2.760207,-0.592466,m
-0.025465,1.103794,m
-1.303121,0.993438,m
1.809721,2.786859,u
1.146095,0.236148,m
-0.394698,1.68095,u
1.818962,-0.212272,u
-0.019524,2.308037,u
-0.143043,2.26657,u
0.061057,-0.284722,u
-0.268066,0.283492,u
2.010401,1.916194,u
2.268419,2.517289,u
2.390154,2.360413,u
1.807423,1.417608,m
1.826959,1.948992,u
0.05191,0.292466,m
2.118733,1.482742,u
0.814093,0.200723,m
-0.312522,2.526735,m
-1.140274,0.763167,m
-0.801023,0.215843,m
2.156463,1.66267,u
-0.035539,2.351222,u
1.184361,-1.056488,m
2.216474,-0.739782,u
-1.129509,0.899343,m
0.298707,-0.931462,m
0.615214,1.322742,m
-0.287176,-0.161412,u
0.599217,-0.964008,m
-1.534453,-0.94656,m
0.244846,1.504455,m
-0.055903,-0.006527,u
2.01441,2.178801,u
0.121898,-0.186988,m
1.563559,0.609593,m
0.778269,0.516433,m
-0.284032,1.884305,u
0.405986,-0.012775,u
0.625771,-0.997106,m
-0.424039,0.149579,m
0.157065,2.031455,u
2.200847,1.661328,u
-0.206029,-0.08144,u
-0.172196,-0.056516,m
1.187989,-1.86936,m
2.142819,2.095475,u
-0.959389,1.46112,m
0.490214,0.733002,m
0.349705,2.765491,m
-0.588522,-1.29545,m
1.853118,1.121486,u
1.696399,0.125366,m
2.234488,-0.173613,u
-0.826844,0.101228,m
1.543456,-0.677486,m
0.204134,1.770619,u
0.246041,1.764932,u
-0.627963,0.877597,m
0.028556,1.132016,m
2.073158,0.451849,u
-0.105426,0.022644,u
0.258447,0.871126,m
-0.499463,-1.031128,m
-0.039349,-0.213348,u
-0.354994,2.018116,u
-1.052791,-0.007797,m
2.284139,0.708613,u
1.744029,0.559943,u
-0.039964,-0.377271,u
-0.688967,-0.104951,m
1.981045,1.483112,u
2.042349,2.33095,u
2.238704,1.050175,u
0.838032,1.050033,m
-0.231067,0.308248,m
1.974673,1.624067,u
-0.131164,0.574428,u
2.169154,1.401791,u
-0.114525,1.878318,u
-1.431032,0.451391,m
-0.04871,2.067171,u
0.079181,1.860656,u
1.604298,1.244702,u
0.947214,1.539128,m
-0.162745,-1.330927,m
-0.037323,-1.950822,m
1.771853,-0.976334,u
1.717416,-0.246314,m
0.71691,-1.327653,m
-0.260406,-0.572756,m
-0.769009,1.307632,m
0.192007,2.184595,u
0.996622,-0.410049,m
0.992805,-1.324266,m
-1.667303,-0.188264,m
1.372026,0.008119,m
-2.08747,0.533156,m
0.874316,-1.544108,m
0.19006,1.986814,u
2.846364,-0.682278,m
0.018738,0.275961,u
0.818155,-0.679529,m
-1.17171,0.024424,m
0.817692,-0.618786,m
1.805114,0.818236,u
0.195263,1.882792,u
1.949691,0.522857,u
-0.187916,2.351455,u
-0.397971,1.037734,m
-0.205371,2.233577,u
1.110349,1.440959,m
0.675131,-1.179137,m
2.080239,1.157589,u
1.981317,0.926419,u
-0.38235,1.954675,u
-0.711345,-0.571386,m
2.164273,1.951944,u
-0.122423,0.047822,u
2.189008,0.611391,u
0.751265,1.074744,m
-0.178293,1.167992,m
0.933225,1.178618,m
0.926532,-0.330745,m
-1.639586,0.595333,m
2.049374,0.846254,m
0.42118,0.532201,m
-0.159452,0.276496,u
1.79256,0.831415,u
-0.783253,-0.492345,m
-0.654548,-0.575988,m
2.055266,1.939763,u
1.88687,0.453069,u
0.310952,0.354321,m
1.884739,0.587606,u
-0.512932,0.489715,m
-1.235005,-0.813499,m
-0.245511,-0.319786,m
2.04949,0.967252,u
1.850939,1.664459,u
0.090904,2.203941,u
0.261074,-0.225089,u
-0.524643,0.556181,m
2.079694,1.490867,u
-0.488666,-1.499997,m
2.005645,1.05795,u
-0.429021,1.648118,u
-0.244683,1.510794,m
0.209711,0.629612,m
0.162725,2.206471,u
1.565852,-1.597588,m
0.35795,-0.554543,m
-0.136075,-0.331203,m
0.098006,1.679595,u
-0.444403,0.41506,m
0.068689,1.983366,u
0.06025,-0.111908,u
-0.781367,-0.088968,m
1.371106,0.591682,m
1.941689,0.954353,u
-0.075697,-0.926659,m
1.955654,1.916891,u
2.063937,1.813155,u
2.021196,1.02722,u
0.978236,-0.370432,m
0.004741,0.002776,u
0.536311,-1.872355,m
-0.006222,1.843279,u
3.480585,-0.926885,m
2.110259,1.124453,u
2.136138,1.166921,u
0.391579,-0.183582,m
-0.517469,1.566973,m
0.215621,0.408401,m
2.106828,4.057754,u
0.18444,0.430561,u
2.149296,-0.296364,u
0.071136,0.856224,m
-0.314036,-0.219728,u
-0.669885,0.062893,m
-0.932261,1.602347,m
-0.068308,1.233203,m
-0.007519,1.565594,m
-0.27658,0.309233,m
-0.194251,1.951078,u
0.302937,1.054949,m
-0.301327,-0.715286,m
1.944884,1.559485,u
0.094346,1.932191,u
0.309718,-0.406979,m
-0.444373,0.171795,m
0.778669,2.13253,m
2.052974,-0.141983,u
0.461191,0.271794,m
-1.652266,-0.557053,m
2.030047,1.031459,u
2.222859,1.299492,u
-0.513658,-1.474109,m
1.871171,0.489076,u
-0.02808,2.180243,u
-0.378409,-0.083537,u
0.148476,-0.050705,m
1.999214,1.703945,u
2.100498,2.520281,u
-0.116234,-0.261908,u
-0.138078,1.6435,u
1.665594,-0.360718,m
-0.644696,0.848325,m
0.159624,1.895873,u
-0.191854,-0.129399,u
1.227132,0.763491,m
-0.281433,1.93818,u
0.147625,1.599827,u
-0.158348,0.146609,u
2.026174,1.353858,u
-0.068968,-0.158549,u
-0.02494,1.819017,u
2.246482,-0.572709,u
0.164329,-0.305269,m
0.149719,-0.07117,m
2.207723,-0.409144,m
-1.41169,-0.226988,m
0.089018,0.051635,u
1.732092,1.361919,u
0.457839,-1.836415,m
0.38068,0.442364,m
1.715721,1.459933,u
0.100233,0.599569,m
1.65933,1.121937,m
-1.412077,0.776252,m
0.607018,-0.71925,m
0.170517,0.500499,m
2.334565,0.266503,u
1.877709,0.164917,u
0.115858,0.041827,u
1.775101,0.889389,u
-0.627732,1.273296,m
0.649503,-0.039421,m
-0.701494,-1.686599,m
0.075928,1.989884,u
-0.053424,-0.729588,m
0.192137,0.192254,m
-1.549218,-0.097509,m
-0.713521,1.063739,m
-0.157682,-0.698611,m
0.144776,-0.205878,u
2.184635,2.810442,u
0.700145,1.294917,m
-0.322607,-1.133022,m
-1.007238,-0.066662,m
2.217241,0.489984,u
3.142164,-0.977411,m
-0.854786,1.29128,m
0.086962,-0.223685,u
1.712026,-0.457265,m
1.873832,0.481076,u
1.569783,-1.050509,m
-0.049296,0.096334,m
2.496678,1.41077,u
-0.029385,2.115284,u
-2.034744,0.534942,m
-0.180955,-0.008472,u
2.050578,-0.018993,u
-0.592371,-0.495925,m
2.618758,1.077683,m
-0.3785,0.218501,u
0.509414,0.149127,m
0.072865,1.782315,u
1.062562,1.606112,m
0.775078,-0.799304,m
0.677225,0.523793,m
0.205343,-0.062292,u
1.113438,1.750733,m
-0.643758,-1.185352,m
0.701256,-0.394289,m
0.060942,1.045289,m
1.00702,-0.657963,m
2.062715,1.683205,u
0.969634,-0.250458,m
-0.258174,1.7861,m
0.989247,0.475068,m
0.492804,0.232905,m
-0.639579,-0.200799,m
-1.212745,0.297936,m
-1.394285,1.266614,m
0.883077,0.291101,m
-0.763721,-1.76813,m
-0.234751,-2.147533,m
1.941835,1.02611,u
0.248404,0.126396,u
0.194515,-0.190136,u
0.195474,-1.323306,m
1.766336,-0.12742,u
0.013089,2.280186,u
-0.691799,0.461457,m
-0.057204,1.806384,u
1.813835,1.075039,u
1.150983,0.52761,m
1.850985,0.240778,u
1.501736,-0.250966,u
2.021689,2.215741,u
0.608777,0.60025,m
-0.124446,-0.775305,m
0.871112,-1.571904,m
-0.106746,2.280569,u
-0.019868,2.034548,u
-0.034697,-0.149271,u
-0.334605,-0.264849,m
1.99976,2.726216,u
1.015291,0.362013,m
-0.017323,2.07967,u
1.88545,0.647991,u
2.015155,2.10334,u
2.20212,1.275671,u
0.77639,-3.024805,m
-0.382074,-0.565821,m
0.07552,0.230715,u
-0.868395,-0.612638,m
-0.205348,-0.067129,u
-0.174165,-0.901704,m
-1.105444,0.606001,m
-1.929772,1.680404,m
1.843129,0.702821,u
-0.39326,1.720342,m
-0.692543,1.296389,m
0.015514,1.918174,u
-0.337628,0.15438,m
1.478761,-0.046153,u
0.143602,1.873856,m
0.079067,2.148051,u
-0.121455,1.998883,u
2.256766,-0.722955,m
2.125489,-1.429659,u
-0.579768,-0.917441,m
-1.037199,-0.168585,m
1.987626,1.491874,u
2.240724,-0.247403,m
1.740753,-1.571892,m
0.999831,0.152478,m
0.458078,0.300325,u
1.114297,0.299492,m
2.104582,0.572401,u
0.093128,0.904582,m
-0.664437,-0.067096,m
0.680257,0.739051,m
-0.087533,-0.994087,m
2.114016,1.417782,u
-1.428565,-0.672256,m
-0.111445,2.04031,u
-1.777505,-0.196351,m
1.372311,-1.510596,m
0.182379,2.035473,u
1.832392,1.469286,u
-0.685132,0.064015,m
0.20718,2.11481,u
1.944348,0.911494,u
-0.56696,0.683943,m
2.0241,2.625729,u
2.234787,-0.176758,u
-0.351694,-0.325653,u
0.020778,2.057548,u
2.085524,1.339684,u
-0.322076,1.630269,u
-0.063353,2.017216,u
1.9723,-1.240629,m
0.60505,-0.025323,m
1.919791,0.710046,u
2.384821,2.077621,u
0.135643,2.140984,u
0.282283,-0.574736,m
1.378066,0.990856,m
2.007145,0.602203,u
-0.602404,-0.252146,m
-0.054756,2.154035,u
-0.008936,1.110149,m
-0.230398,1.902547,u
0.166651,1.753925,u
-0.210038,0.323224,m
1.996883,1.202194,u
1.877544,2.125853,u
0.338004,-0.341586,m
-0.25551,-0.569435,m
0.56966,1.414206,m
-0.074479,-0.082274,u
1.859715,1.207013,u
-2.294602,-0.472952,m
0.182819,0.169901,m
2.160901,1.292027,u
